ph,Hardness,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.616649175,201.7808472,360.6123098,491.7240649,10.35399456,60.00918382,3.881767178,1
7.62349992,170.4275723,301.2190912,404.5013685,12.49565771,79.94611266,4.764995184,1
7.860106422,182.0419862,287.2237786,285.228661,14.36562486,74.88842167,3.499774684,1
7.393110153,205.9911566,,537.1360548,16.05320185,79.35756016,4.431739047,1
,176.7799465,312.3591475,377.0662857,10.07019192,50.12412226,4.641041336,1
5.579517093,223.616393,368.897034,375.2759695,20.22442581,104.5808815,4.043914693,1
4.303574607,227.0070858,326.6951985,412.8964036,12.90673002,68.74891759,2.010537157,1
7.310715696,185.8171404,,425.532861,14.94781096,89.77415975,3.57882634,1
6.417702476,185.3121832,374.7138549,509.8196527,17.84899443,103.3218269,4.046305672,1
,181.3018739,282.3116407,510.9446258,13.97860817,52.30154965,3.89406116,1
10.77431809,163.0951058,350.0002357,477.7233747,13.52652199,,3.229834159,1
5.036453976,190.1645202,300.4759248,332.3597146,11.05580115,116.1616216,3.534665425,1
,204.8605046,,440.9368239,12.56706136,118.3572747,4.318271773,1
10.41504401,167.4225811,344.309289,491.5167115,19.3558411,45.10401753,4.209136505,1
8.41860665,191.8670896,306.3253635,546.7909944,13.13395934,96.12519834,3.44284782,1
7.808641136,200.71487,,519.8629915,13.26210211,79.34491475,2.472720325,1
7.55796363,156.4618716,257.2765541,277.2341545,17.85721377,62.5531361,3.292270153,1
11.24450714,169.4036547,341.0295996,336.4466548,16.08971042,59.49402634,2.929952739,1
5.728823779,197.1918394,280.9320636,445.0696363,14.17650116,68.12480944,4.41217355,1
10.48680842,185.0879142,392.3462516,455.7438446,15.97601765,47.40009252,3.804352132,1
3.792125732,218.4908565,,410.694183,14.09071858,60.32007011,4.620685586,1
5.716251354,184.229295,290.2764546,502.9936866,19.64389586,68.23637028,3.433135385,1
,182.3172561,350.448584,479.9570763,16.57656488,58.67506641,4.536122682,1
5.473603398,218.5131453,,472.7968348,10.58358121,73.10600686,4.957822241,1
,178.2336595,,535.0863948,17.54543954,64.07128834,5.113869706,1
6.770926884,181.8180655,284.7455104,475.5489601,14.66544144,60.51577189,4.91053382,1
6.043360084,188.6623289,295.8952066,355.0074612,7.619812483,79.94491555,4.745247517,1
,212.4800362,300.7269949,449.9510828,7.090387209,66.02679551,3.09381445,1
6.320427823,210.3100428,311.7778219,375.9645578,11.973422,62.96046258,4.553380743,1
9.185417502,165.6415024,,534.6984328,8.189662176,59.66355355,4.186674618,1
8.684778672,161.1242048,305.5337841,499.2754008,15.96565159,75.9143981,3.877349185,1
7.961721463,224.3167604,367.4660098,451.808446,14.91119053,79.68703919,2.286943495,1
5.484151254,196.7912512,295.5910188,348.3990333,18.71387553,76.41415276,4.43885846,1
7.186931122,177.4865333,295.8341509,477.9949918,16.77754027,62.75689059,4.275645348,1
5.470802484,213.1604785,,317.9484586,13.78926724,49.64245119,2.962852429,1
,195.0195691,329.1277384,383.7949028,11.14708534,90.88690843,3.843405196,1
9.792727769,161.0578814,258.038852,413.155466,12.49338833,76.22557973,3.729120402,1
3.637170625,238.9437443,337.5344255,509.1503233,13.81845025,49.65283414,5.446565703,1
7.064789081,188.3917252,360.3229762,656.9241278,16.27483066,84.8271826,4.401627835,1
6.632031569,201.6699331,369.6215854,346.8604045,17.03360168,61.20546989,3.38629429,1
5.913956688,215.4978821,334.6861775,283.4014062,14.68357985,55.32636881,5.648605949,1
9.484703254,122.9069908,219.5534368,480.8480635,13.53343295,41.73121923,4.132274238,1
8.447404488,163.9499045,334.6558859,547.0238303,18.23871124,45.66831799,5.21830711,1
7.727421141,227.8427196,,328.854169,8.233404554,66.67821371,4.60180209,1
6.859323726,179.0688055,227.3484603,391.599708,14.6705549,83.46993431,4.501980015,1
5.846786697,212.1620435,,393.9528205,17.56193335,49.38836175,3.371110881,1
6.300001767,172.3502811,302.6118585,485.6724565,18.73793089,64.80854586,3.709437181,1
6.646469922,251.8362482,,339.2087033,11.9304333,76.52427003,4.387601742,1
7.313446756,158.7074718,276.5501613,436.5172742,10.89008481,87.91253015,2.220639923,1
6.572656389,192.6473336,314.1400562,343.8952418,17.34380558,53.08548042,2.820927249,1
6.002414612,196.0029378,301.9809379,336.9141571,11.98832391,43.91263381,4.315308015,1
,212.9091318,388.7877847,337.1910833,8.602425359,74.58171128,3.62463525,1
5.93605711,222.9223068,421.7220245,323.4992313,14.29852082,51.86888451,3.940282339,1
7.591089848,195.6658004,,517.2033081,14.79955298,85.77578436,4.531196013,1
6.875746152,192.0236594,,501.605982,10.78596494,68.29461682,3.397302572,1
8.016279103,211.0293038,389.3387958,491.0790821,14.51299105,35.56596645,4.308222881,1
8.783596632,199.9302784,319.7370094,324.9370292,16.31169636,74.5705808,3.470885424,1
6.911698241,179.2136742,318.9879136,298.550513,11.85890453,94.34017213,4.616641008,1
8.719240207,181.0131002,,289.2027406,14.42722549,55.39361301,3.912836037,1
5.974583248,197.1027246,338.3575265,410.8041321,11.16909021,59.82643938,3.721974696,1
4.429378735,256.2125652,,432.1079346,16.30747374,,4.271167637,1
,134.6792566,234.2856214,391.8209641,18.99915352,,3.840888762,1
,221.6754626,356.2116144,508.2627539,14.05846094,40.91681073,3.190127771,1
8.215123507,155.7628665,,344.9505839,13.68602599,77.1826216,4.511384049,1
7.828740105,176.7275113,286.9926309,290.1186126,5.871941344,75.71442548,5.199446636,1
7.949964795,186.7891507,,406.612743,20.53968805,88.05710547,3.31715245,1
6.114332051,178.4462857,260.7710256,472.2554031,16.71147099,46.55261762,3.68040999,1
,226.2708237,,392.5582049,14.08310964,50.28639473,4.516869764,1
7.139428273,179.2349792,337.9470946,364.5231509,17.38447055,88.36184637,3.771596492,1
,223.5119784,359.2257041,477.3426562,10.93386725,49.14550435,4.314495017,1
7.96852587,156.4511488,,455.840428,8.360283485,52.50118739,3.173879163,1
6.635894308,194.04978,307.9549023,412.5829888,15.894674,57.6434569,4.523236866,1
6.394548023,193.0475578,,515.8063854,13.08188134,99.64069141,3.042496818,1
6.280978207,205.1231235,383.6714591,456.5439451,13.95471046,32.79902868,4.599432014,1
7.992026977,174.5580063,,543.9491409,12.19944909,71.2712308,4.647095594,1
5.068795502,211.6895022,317.1039028,483.442018,14.49579062,77.21227436,4.362085653,1
,164.9090723,285.5609833,527.198675,15.84330317,59.72817293,3.499453074,1
8.151248962,205.8473007,335.6227789,555.5902835,14.86113268,72.76258491,2.799883321,1
7.582941677,185.0459928,297.5057724,518.0485235,12.03845715,80.31255776,4.164028619,1
5.34411687,198.3791437,328.6488452,591.3633685,14.08438826,61.39298286,4.104698561,1
7.871961403,219.6226589,360.0866575,350.8269163,15.69872552,84.15808045,2.938536287,1
5.327023534,233.140588,356.4202709,438.5534987,10.04977199,55.23227137,4.855821251,1
10.55027327,185.1658146,,566.3793974,14.28296053,85.39339919,3.951304463,1
,186.1748407,298.399724,347.9866864,15.7155459,75.59059873,3.068919237,1
7.47102667,177.2336434,277.1098543,401.6182184,11.28570884,58.23611933,3.70797408,1
7.943882477,211.8165512,290.3373982,353.3364843,17.8719497,78.49278326,4.111691345,0
2.69083124,151.7829057,303.7024092,377.198273,14.12104923,45.60299204,4.650033779,0
9.13569426,194.8156184,345.7142058,562.7714671,13.67643542,74.42416646,3.281802196,0
5.214009194,192.6488463,282.9698785,380.4284147,15.86775076,80.49849792,4.453525556,0
8.649534947,175.4266698,336.477616,410.625098,10.06925422,,5.229809193,0
7.75667895,186.6864589,342.9993828,320.9309663,19.57257183,,2.842470708,0
7.104295204,177.5717437,,447.0322886,14.37676427,60.74376989,5.464856803,0
5.363362645,179.9113798,311.4674056,408.9225168,9.704704113,79.48480051,3.871372489,0
6.582499747,200.7331069,353.0081151,458.3627329,13.00188064,79.52933818,4.152014127,0
6.810466517,209.7355588,341.1742694,340.0300886,16.73674859,42.34946082,4.402339513,0
,191.5316301,328.6002209,596.7510259,13.44751311,50.75606432,2.372924722,0
5.574116595,193.1580764,366.1974185,538.5325178,13.95133161,67.14203261,5.152527698,0
8.555283423,216.6553559,311.325845,390.9430887,17.13883102,39.77728179,3.687152068,0
4.483402761,172.3838777,291.1990882,413.5450473,11.87172464,75.50454202,2.203840524,0
3.783043638,157.8526449,300.0486912,432.4318223,12.70142233,,4.402244146,0
7.138374317,184.7452288,,504.8656928,18.50376189,66.13698819,4.144872251,0
,171.5922365,351.8755075,366.6695125,10.50430338,57.86215685,3.210168089,0
7.912361028,211.376444,,594.8992901,16.68198993,72.04808258,2.878515631,0
,193.1167939,382.0607072,468.9393445,16.23303855,67.87390985,4.217743745,0
9.128357758,184.6821039,388.0687108,371.4823076,10.44450091,68.18402006,3.762222689,0
5.271971378,193.1695095,267.8256479,351.4802796,15.66438186,68.61587629,4.119436475,0
6.465093529,241.2681377,306.0203928,544.6005667,20.76898639,89.64650592,3.790523693,0
8.245186596,199.3057742,406.0476089,423.7367843,14.80132901,97.27700425,4.125731794,0
,196.4320067,323.552138,313.3618703,18.60072789,67.96437641,3.502081504,0
6.704791892,176.8960328,,455.972627,16.03597988,40.07611273,3.806596292,0
6.430254786,207.5794023,304.173434,418.4194715,17.92114094,34.81639772,4.805791534,0
7.482791276,186.0934324,369.190878,475.2114605,12.12725392,105.1657993,4.094746286,0
5.504452321,164.5009841,302.1904945,537.5396091,14.39386904,69.93982216,4.657360934,0
7.521920636,198.3546264,,603.0549559,13.77360984,84.81677108,3.110932391,0
,164.0947438,349.0194335,367.3898112,13.93796787,88.77196932,4.559336642,0
8.522567733,208.1329997,372.5038427,346.3745976,12.00217768,80.75861775,3.358284405,0
5.694475546,193.4321303,327.0023706,448.7541508,13.623308,56.32649662,4.107467119,0
6.93450359,176.9694309,369.3418031,435.9483861,21.8131597,104.7476995,3.875238037,0
6.115180039,226.0844294,298.3293394,429.7066808,14.53607988,71.04548037,3.69086186,0
8.575673022,197.5602828,311.557381,464.7255668,18.73692675,40.22452083,3.506229064,0
5.689142988,181.5845652,350.7820824,345.5363659,16.03029306,,4.592979951,0
,199.064672,259.0099448,257.9631542,14.24471959,52.61638696,4.059377404,0
7.2261272,213.3206159,304.5627763,624.2299006,16.9822557,73.73359288,4.153558901,0
7.197795992,168.6409754,,566.2506937,12.43757097,65.74671735,3.844013287,0
3.846814328,190.992873,,660.2549463,18.1252019,78.15357516,3.584201916,0
5.896339346,178.6780937,,473.6866933,16.43771518,79.47117721,5.032854921,0
,247.4532966,324.2437795,334.1660609,16.66115312,54.23659212,3.572343822,0
8.326349854,213.8748579,346.7870025,569.1032945,17.4664673,62.79290484,4.395284863,0
6.891561655,198.5446412,,436.9270957,8.634318939,86.81022924,3.561962572,0
5.548124947,217.0182595,331.4029471,430.2696637,15.64703607,64.98064195,4.599235865,0
,175.588146,323.1541152,491.7281423,11.70595337,52.36344174,4.31606325,0
5.386637962,206.8968059,356.3842719,525.1234713,10.21818532,70.03311943,4.320900175,0
7.262534652,212.5213079,262.0950222,332.4252243,14.09878574,70.30074088,4.846359372,0
6.257085791,180.4062106,346.6274674,422.6003747,11.83810568,77.83821185,3.994713697,0
7.025504335,205.4005291,304.7322035,442.4055402,15.84374365,65.58033765,2.941555123,0
6.584839333,196.133985,323.372352,304.7136645,12.50155351,85.68214597,3.919954569,0
6.565633547,159.7293627,283.5146718,393.6251725,18.20713697,67.0541187,2.770948497,0
6.622102936,196.8910612,,264.2839334,14.41095247,45.44877694,5.290920716,0
7.217392781,180.1942208,317.9634038,421.9635385,12.37033861,63.44674913,3.746619824,0
5.253907429,191.9820471,,395.7132588,12.57071518,54.96873439,3.488372514,0
8.131375234,177.0953125,,450.7183341,20.60357442,85.10589203,3.542810748,0
6.61977546,150.7183614,370.7534689,431.430087,7.710769288,73.63427763,4.086920567,0
,206.3183425,344.5896283,510.4878798,5.362370906,61.91136409,3.293552631,0
6.217255307,205.6482515,298.3904904,414.7710169,12.12836583,79.24503324,2.08142502,0
5.019984767,156.9708217,331.5598449,341.3571602,16.19657332,75.30259769,4.089485428,0
6.907379615,210.2792102,294.0151977,340.7049784,18.25347219,84.02211891,1.496100943,0
6.313114732,162.3364121,,387.9577162,15.04759327,83.92129212,4.126964596,0
,179.3201228,455.4512337,392.3537323,16.83933062,76.24362277,4.397533101,0
7.29392925,180.8431248,,457.5204429,8.857599142,37.73479,4.403250065,0
6.63036382,186.7610878,,330.8760828,13.81575694,86.7531175,3.490587573,0
8.015780395,180.0603771,310.068681,666.6906183,17.6601492,66.58884906,3.180580187,0
4.249890379,168.5721461,261.2677066,449.0515158,11.34921023,86.94689686,4.116347641,0
4.26526964,199.4994515,260.2612056,300.5479288,12.1987325,55.94236583,4.900446069,0
9.266840595,203.2526135,337.2995669,508.2833497,19.16452523,,4.330049469,0
9.619456626,210.2612466,,387.3302154,17.47816192,65.98950708,3.173199767,0
7.086877326,192.3873676,322.7400312,548.917718,14.52440807,64.12439071,3.992848211,0
3.433874059,152.4800753,313.0643165,412.9155386,9.970144463,68.50754203,4.104938403,0
8.436759029,242.4885798,,575.9370182,14.53177739,50.77420795,2.499910135,0
12.24692807,217.3680142,375.8947584,347.6530538,9.762504595,73.83240481,3.533243425,0
7.34303194,198.5307697,,479.2414672,11.09037421,61.10024017,5.288057554,0
4.616438934,192.5740099,,344.1463212,11.09000575,88.48358348,2.634341021,0
8.307462969,229.9412343,338.4837028,464.9009848,9.512102516,84.05341481,4.625729242,0
4.909640554,157.2404584,,311.7457571,11.02379955,48.52552498,5.34532394,0
7.70910636,178.8108276,,462.2011629,13.88870389,64.84163726,4.23510812,0
,173.8167101,293.1702731,366.7187057,13.27149949,72.1298399,3.206995483,0
7.818274839,179.2182173,315.4474916,359.09919,12.61866666,52.37747732,3.329243166,0
8.207458913,189.9421572,,449.4126057,15.3357112,54.9463445,4.151865853,0
6.958534137,187.7488492,330.7503922,350.6034312,16.71915574,77.67129222,4.1946,0
,193.9261804,309.4474322,447.4501082,12.18062591,,4.297913886,0
4.349439999,157.5133609,287.0451104,432.642307,10.66725445,44.28901265,4.442711502,0
6.629985036,195.7003801,363.6919491,335.8047102,11.39509766,66.16522427,2.534499478,0
8.96969739,195.7447648,396.4535684,378.5285112,17.75769652,114.2086714,3.983098818,0
6.77105029,194.6351221,339.0015749,441.7303914,22.89101081,75.47282539,3.244866832,0
6.724639342,223.1754155,271.1571199,463.8852159,13.16503461,61.05879567,2.921414772,0
,221.3919744,349.6245531,355.7819832,9.986354673,81.96348474,3.439623354,0
6.967270764,218.7927931,360.9969405,438.809155,18.63306521,71.91921654,3.272470739,0
,225.9721356,259.2052741,355.8793009,11.12265344,66.35965777,3.232872116,0
7.053116739,240.8517699,383.6678659,377.1881249,12.95557726,55.52219529,5.67199885,0
7.755154227,196.7827837,392.8000812,338.4306239,10.77286174,76.61759947,2.728799592,0
8.580008559,174.5068195,409.3809084,403.5966314,16.12266786,52.1667728,3.195591056,0
6.901710203,173.1539151,376.811708,538.620787,10.40197297,36.75189767,3.035670597,0
7.814250247,203.3834632,321.9745697,516.6468167,17.24290912,80.65197814,4.104661963,0
5.918953546,154.7735165,,386.2180718,16.57930072,65.88233542,4.265547139,0
7.021295306,225.3504984,320.535989,459.89989,13.6700989,77.3399182,3.675557956,0
,189.814682,415.9278983,547.0267663,12.95891702,70.93748133,4.893750992,0
8.132736965,206.786448,346.6118493,472.2770256,11.63301523,,2.969433921,0
6.057068041,184.3732318,384.8219665,462.0061696,14.7530554,34.26586026,4.371747854,0
5.343075103,211.6620911,279.7674997,485.9597174,19.68233697,70.54686225,4.240031708,0
,152.5076794,400.6696015,385.3358042,11.67660134,58.60094012,5.444927204,0
5.742533063,182.941032,306.5430715,435.2347266,11.14407224,68.61239104,4.272202758,0
6.584813111,182.3754558,,414.3507509,17.58261495,78.21373787,4.404132196,0
8.070477127,198.8659477,396.6195096,376.7103037,10.92446056,87.3795608,3.055790475,0
6.652824348,187.9464088,345.3585328,433.8752091,20.52319058,26.1408627,3.661529274,0
5.506061504,164.4961721,,453.8833405,13.33971611,55.75136202,2.778905951,0
,214.9724351,,414.1015666,15.8745636,71.63181778,2.43250721,0
6.441766486,174.7818492,,544.3541825,17.10982925,89.1220259,3.682134341,0
,194.4453158,239.9119021,362.5004142,14.11024905,58.75146344,4.894842463,0
8.248703054,201.3388568,389.088844,415.6834479,12.84204806,51.85915054,3.540532004,0
2.569243562,201.6032843,261.7199596,429.7464296,10.78414041,79.71966629,5.506934432,0
5.664845758,186.6483585,313.0834891,335.505521,17.55156979,59.57183728,3.570290456,0
8.999498939,234.835477,365.0609657,444.0770167,12.16876368,54.40470364,3.695084055,0
5.588537191,171.3331234,343.0415751,466.4454294,13.82775502,59.37645118,4.37399858,0
6.265637344,159.2901905,314.2230526,499.604629,15.06171407,68.10721649,3.266028669,0
6.922041828,201.4101227,357.9352223,336.0464515,20.92910324,60.52090426,4.242947216,0
8.072612403,210.2697797,359.5161693,559.1675739,17.26357604,68.73898911,5.082206247,0
8.828094375,196.5628527,379.9142856,486.8632669,17.51728284,61.18284435,3.793317686,0
8.647454007,183.5973743,382.3578688,489.7627989,18.07696346,93.40961364,3.624100659,0
7.475536902,215.4291024,337.4623787,477.2350531,12.18630951,53.90882037,4.015574262,0
11.53488049,183.2622614,398.9553448,475.2553947,10.83979553,69.42003481,3.000096239,0
6.453064803,178.9982454,326.8531854,371.8827631,13.17830067,41.52586304,3.440858802,0
8.192210156,172.2927625,377.4557124,455.0153108,7.24276142,,3.489283078,0
7.247700982,210.2708051,,558.5264708,13.41520457,73.62924019,3.319952678,0
7.893131973,201.4332496,299.0182358,303.8787934,15.2546531,71.54230586,3.302211725,0
6.164449536,203.0164737,,371.1675084,8.23426492,76.65728596,3.446401194,0
7.9373922,170.4453284,372.6252573,316.0224661,23.13595214,73.78621149,4.27085115,0
8.281120655,227.6543506,323.3799873,459.8655118,14.36366131,16.2915046,3.687995064,0
4.906491593,173.7791592,267.5611435,620.3468398,7.775895593,38.79430673,3.152344905,0
8.143483376,182.4324572,,427.5452192,13.71933088,77.76933408,2.572830423,0
5.117913529,179.7016768,303.2575921,369.6186165,14.76187784,82.83155423,3.806700492,0
6.449070009,163.4476486,283.2173286,397.5070551,16.7872722,82.01605804,3.331549948,0
5.613562647,204.5693658,316.0998242,341.5236716,15.17395626,73.4501645,3.465088676,0
5.754212968,241.6024296,203.4445208,495.9453442,22.76370742,71.42897842,5.920233915,0
6.906574998,199.6381239,,306.0239747,15.21279813,90.57901961,3.282749503,0
